p_max,p_cum,id_station,operateur,amenageur,longitude,latitude
160.0,552.0,FRPD1PACCGLI,Power Dot France,Power Dot France,2.372213,49.865888
22.0,22.0,FRELCPK99K,Electra,Electra,2.113036,49.437198
320.0,480.0,FRIENP013802,NW IECharge,NW IECharge,5.85533,49.305825
22.0,44.0,FRALLPGO900554,Allego,Allego,2.944873,42.701454
22.0,44.0,FRALLPGO002028,Allego,Allego,4.834583,43.927847
100.0,772.0,FRPD1PIMCCMF,Power Dot France,Power Dot France,3.147596,45.75827
300.0,600.0,FRSHEP690,Shell Recharge,Shell Recharge,5.655642,43.469245
120.0,262.0,FREVZP3B3B46310161417392CA68A0A6EC4,EVzen,Schiever - Bornes publiques,5.083723,47.195709
150.0,150.0,FRELCPVHTV,Electra,Electra,4.789579,45.584965
2.3,4.6,FRELMP72181F,E-Totem,E-Totem,0.190598,47.994738
150.0,644.0,FRATLPFR00529,Atlante France,Atlante,3.876376,47.672286
17.0,17.0,FRS41P4665,Modulo,Modulo Energies,0.995529,47.805809
22.0,22.0,FRELCPSHVH,Electra,Electra,2.516866,48.966293
22.0,44.0,FRALLPGO900611,Allego,Allego,4.805174,45.341917
200.0,672.0,FRPD1PCHAMON,Power Dot France,Power Dot France,6.51771,48.578377
300.0,650.0,FRALLPGO800021,Allego,Allego,-1.28304,46.873282
22.0,22.0,FRELCP3FG3,Electra,Electra,4.965977,45.714489
17.0,17.0,FRS51P44730,Modulo,Modulo Energies,4.170852,49.362772
22.0,22.0,FRS41P233191,Modulo,Modulo Energies,1.557391,47.273629
150.0,502.3,FRETIP38421A,E-Totem,E-Totem,5.769092,45.18327
22.0,22.0,FRS41P232582,Modulo,Modulo Energies,1.416839,47.613725
300.0,600.0,FRALLPGO002112,Allego,Allego,3.88887,43.58854
17.0,17.0,FRS37P221312,Modulo,Modulo Energies,0.814847,47.357802
17.0,17.0,FRS41P139036,Modulo,Modulo Energies,1.335507,47.610383
100.0,200.0,FRALLPGO900922,Allego,Allego,5.993051,47.281605
300.0,1200.0,FRFASP33021,Fastned France,Fastned France,2.9287,48.42598
50.0,122.0,FRPD1PIBISLO,Power Dot France,Power Dot France,5.557307,46.694336
150.0,300.0,FRALLPGO900432,Allego,Allego,2.660134,48.946724
17.0,17.0,FRS37P219951,Modulo,Modulo Energies,0.196334,47.392532
22.0,22.0,FRELCPVEZN,Electra,Electra,1.90848,43.877291
17.0,17.0,FRS37P215629,Modulo,Modulo Energies,1.034772,47.082539
17.0,17.0,FRS37P220242,Modulo,Modulo Energies,0.908191,47.58978
22.0,22.0,FRELCPQMZZ,Electra,Electra,3.092874,50.583086
250.0,5000.0,FRTSLP28609,Tesla,Tesla,3.25422,49.859531
2.3,4.6,FRESEPS42218AZ,E-Totem,E-Totem,4.399995,45.41816
300.0,600.0,FRVIAP1000123196,ENGIE Vianeo,ENGIE Vianeo,5.498553,47.975368
22.0,22.0,FRELCP844G,Electra,Electra,1.57864,50.515961
50000.0,144160.0,FRDRVPCRFMKT636001,DRIVECO,,45.542703,3.729263
17.0,17.0,FRS37P1330,Modulo,Modulo Energies,0.735517,47.288104
150.0,150.0,FRELCPCJZB,Electra,Electra,3.14046,50.67862
18.0,36.0,FRS77E77067001,Bouygues E&S,Ecocharge77,2.601874,48.56225
300.0,600.0,FRVIAP1234603101,ENGIE Vianeo,ENGIE Vianeo,6.814117,49.140441
300.0,600.0,FRVIAP1234603017,ENGIE Vianeo,ENGIE Vianeo,0.196662,49.503942
22.0,44.0,FRALLPGO900517,Allego,Allego,-1.628239,43.405027
400.0,400.0,FRELCPH7WJ,Electra,Electra,4.965977,45.714489
22.0,22.0,FRELCPKRE2,Electra,Electra,1.044209,49.416576
300.0,600.0,FRALLPGO900145,Allego,Allego,2.196182,48.946873
150.0,502.3,FRETIP59172A,E-Totem,E-Totem,3.383756,50.322463
17.0,17.0,FRS37P220281,Modulo,Modulo Energies,0.319269,47.54762
22.0,44.0,FRALLPGO900563,Allego,Allego,2.944873,42.701454
22.0,22.0,FRELCPPUQE,Electra,Electra,5.205227,46.222004
18.0,36.0,FRS77E77385001,Bouygues E&S,Ecocharge77,3.233131,48.848412
200.0,672.0,FRPD1PMBCCBO,Power Dot France,Power Dot France,-1.413818,43.355552
180.0,742.0,FREVZPCAC68DCD50554051A06D0B6D15D16,EVzen,Schiever - Bornes publiques,3.511305,47.456877
22.0,112.3,FRETIP89239B,E-Totem,E-Totem,3.315353,48.187688
300.0,300.0,FRELCPB6DT,Electra,Electra,2.220567,43.217186
100.0,172.0,FRPD1PSYUPCX,Power Dot France,Power Dot France,-4.490191,48.043706
300.0,600.0,FRALLPGO900213,Allego,Allego,4.877296,45.715823
300.0,300.0,FRELCPU9FF,Electra,Electra,6.808687,49.136973
17.0,17.0,FRS41P4582,Modulo,Modulo Energies,2.03553,47.31321
17.0,17.0,FRS28P137348,Modulo,Modulo Energies,1.494161,48.343955
22.0,22.0,FRELCPL63U,Electra,Electra,2.425962,48.630267
100.0,200.0,FRALLPGO800200,Allego,Allego,0.661629,45.194067
150.0,150.0,FRELCP88NP,Electra,Electra,-0.063407,44.854019
200.0,632.0,FRPD1PIBIBIR,Power Dot France,Power Dot France,-0.751824,43.466117
150.0,300.0,FRALLPGO700201,Allego,Allego,-0.942281,47.055788
100.0,222.0,FRPD1PMBCCHP,Power Dot France,Power Dot France,4.927858,45.651324
300.0,300.0,FRELCPSZBG,Electra,Electra,2.216763,43.219984
17.0,17.0,FRS51P42108,Modulo,Modulo Energies,4.162963,49.146104
18.0,36.0,FRS77E77249001,Bouygues E&S,Ecocharge77,2.6151806,48.7471803
187.5,3244.0,FRPD1PFRYNMS,Power Dot France,Power Dot France,4.359641,43.809834
50000.0,144160.0,FRDRVPCRFMKT774801,DRIVECO,,3.244688,48.413095
150.0,1350.0,FRTSLP1770,Tesla,Tesla,1.362211,43.76992
320.0,480.0,FRIENP012001,NW IECharge,NW IECharge,-1.740388,49.561385
22.0,22.0,FRS08P57624,Modulo,Modulo Energies,4.539584,49.841842
120.0,524.0,FRPD1PESCMAC,Power Dot France,Power Dot France,4.823673,46.315926
2.3,4.6,FRESEPS42218AI,E-Totem,E-Totem,4.39425,45.415889
200000.0,994160.0,FRDRVPCRFMKT573901,DRIVECO,,49.476377,5.956853
22.0,22.0,FRN54P188422,Modulo,Modulo Energies,6.17407,48.686047
7.0,70.0,FRETIP78423A,E-Totem,E-Totem,2.03565,48.789044
22.0,22.0,FRN54P187776,Modulo,Modulo Energies,6.16172,48.6219
22.0,22.0,FRN54P188611,Modulo,Modulo Energies,6.14207,48.69796
300.0,300.0,FRELCPY6WP,Electra,Electra,0.169569,48.049505
300.0,300.0,FRELCPMNA3,Electra,Electra,-1.766618,48.141714
150.0,644.0,FRATLPBLOI0001,Atlante France,Atlante,1.336631,47.613291
300.0,362.0,FRVIAP1000118123,ENGIE Vianeo,ENGIE Vianeo,0.32767,49.324464
22.0,22.0,FRS88P163452,Modulo,Modulo Energies,5.834738,48.302818
18.0,36.0,FRS77E77336001,Bouygues E&S,Ecocharge77,2.830538,48.768833
50.0,94.0,FRSHEP217,Shell Recharge,Shell Recharge,1.855629,48.275282
300.0,300.0,FRELCPUM6C,Electra,Electra,2.216763,43.219984
120.0,252.0,FREVZP60645100D364426FAEA1B541E9A22,EVzen,Norauto - Bornes publiques,0.107782,45.62177
300.0,600.0,FRALLPGO800173,Allego,Allego,5.416768,43.533208
300.0,600.0,FRALLPGO800238,Allego,Allego,1.890475,47.958499
300.0,600.0,FRVIAP1000118108,ENGIE Vianeo,ENGIE Vianeo,2.802377,46.355005
17.0,17.0,FRS37P214075,Modulo,Modulo Energies,0.718402,47.388512
22.0,44.0,FRALLPGO900610,Allego,Allego,1.307498,45.778813
50000.0,144160.0,FRDRVPCRFMKT358501,DRIVECO,,48.220322,-1.785455
350.0,1543.0,FRIOYP1265,Ionity,Ionity,1.578674,48.467261
150.0,644.0,FRATLPFR00211,Atlante France,Atlante,2.91956,48.95723
300.0,600.0,FRALLPGO700220,Allego,Allego,5.350814,43.362277
150.0,502.3,FRETIP18033A,E-Totem,E-Totem,2.367708,47.063855
300.0,600.0,FRALLPGO900447,Allego,Allego,5.262299,43.432074
300.0,300.0,FRELCPQAT9,Electra,Electra,2.601404,48.775257
24.0,24.0,FRS08P57639,Modulo,Modulo Energies,4.807788,50.10205
300.0,747.0,FRSHEP85,Shell Recharge,Shell Recharge,-0.703755,44.745629
22.0,22.0,FRELCP8HD9,Electra,Electra,2.545927,48.838464
300.0,300.0,FRELCPRY7T,Electra,Electra,2.463384,48.968672
350.0,2943.0,FRIOYP4378,Ionity,Ionity,1.986062,48.565925
2.3,4.6,FRETIP57672F,E-Totem,E-Totem,6.1724,49.365147
180.0,1102.0,FREVZP251D381365EA4A1AAFD5AF7527DB6,EVzen,Schiever - Bornes publiques,3.014909,47.191717
300.0,600.0,FRVIAP1234603128,ENGIE Vianeo,ENGIE Vianeo,1.494371,43.584261
200.0,2872.0,FRPD1PCORLIV,Power Dot France,Power Dot France,2.553851,48.928827
22.0,44.0,FRALLPGO999032,Allego,Allego,3.844234,43.649086
22.0,22.0,FRELCPXA5R,Electra,Electra,7.528706,47.606558
17.0,17.0,FRS28P139383,Modulo,Modulo Energies,1.533494,48.647444
300.0,300.0,FRELCP82FN,Electra,Electra,7.292317,47.759311
300.0,725.0,FRSHEP176,Shell Recharge,Shell Recharge,3.345357,43.359042
300.0,600.0,FRVIAP1000118131,ENGIE Vianeo,ENGIE Vianeo,3.046385,50.529556
200.0,200.0,FRELCPV8D5,Electra,Electra,-0.460093,45.067029
22.0,44.0,FRALLPGO900908,Allego,Allego,5.22499,45.613928
2.3,4.6,FRESEPS42222AA,E-Totem,E-Totem,4.31655,45.592095
200.0,672.0,FRPD1PGAMCHA01,Power Dot France,Power Dot France,-1.886294,46.838656
22.0,22.0,FRELCPUK58,Electra,Electra,3.839353,43.61086
50.0,122.0,FRPD1PPYRALM,Power Dot France,Power Dot France,5.381341,43.483894
100.0,172.0,FRPD1PSCICBG,Power Dot France,Power Dot France,1.48104,45.149153
150.0,300.0,FRALLPGO900372,Allego,Allego,0.493922,49.5485
200.0,200.0,FRELCP4EFE,Electra,Electra,2.893251,42.753711
320.0,480.0,FRIENP000402,NW IECharge,NW IECharge,-3.591473,48.535052
17.0,17.0,FRS51P239421,Modulo,Modulo Energies,4.884297,49.188751
320.0,480.0,FRIENP002201,NW IECharge,NW IECharge,6.703989,48.464876
300.0,300.0,FRELCP6LMD,Electra,Electra,2.821496,42.52044
225.0,225.0,FRELCP4ZVU,Electra,Electra,1.859355,48.96404
250.0,4000.0,FRTSLP29532,Tesla,Tesla,2.800013,48.836648
200.0,200.0,FRELCPP57R,Electra,Electra,5.256257,43.392152
400.0,400.0,FRELCPP7P4,Electra,Electra,2.039009,48.799557
150.0,1322.0,FRPD1PMATHUN,Power Dot France,Power Dot France,7.575642,47.590602
50000.0,144160.0,FRDRVPCRFMKT332501,DRIVECO,,-0.749402,45.193998
150.0,150.0,FRELCPF3WK,Electra,Electra,3.891127,43.586799
25.0,25.0,FRS88P181191,Modulo,Modulo Energies,6.78891,47.8752
300.0,600.0,FRVIAP1234603000,ENGIE Vianeo,ENGIE Vianeo,-0.594449,44.887951
100.0,372.0,FRPD1PKFCBOJ,Power Dot France,Power Dot France,2.422744,47.094473
120.0,262.0,FRPD1PITMAUX,Power Dot France,Power Dot France,3.920786,48.109168
17.0,17.0,FRS37P254863,Modulo,Modulo Energies,0.777079,47.363938
17.0,17.0,FRS37P219842,Modulo,Modulo Energies,0.553296,47.016191
50.0,50.0,FRELCPTC9M,Electra,Electra,1.333705,47.609844
150.0,300.0,FRALLPGO900429,Allego,Allego,3.96282,49.048947
17.0,17.0,FRS37P5907,Modulo,Modulo Energies,0.6564,47.3376
18.0,36.0,FRS77E77456001,Bouygues E&S,Ecocharge77,3.289959,48.509865
24.0,140.0,FRPD1PMRCVAV,Power Dot France,Power Dot France,2.291464,48.826858
50.0,50.0,FRELCPPDY8,Electra,Electra,1.077728,49.909055
22.0,22.0,FRELCPQ2A5,Electra,Electra,2.039009,48.799557
100.0,272.0,FRPD1PMBCBRN,Power Dot France,Power Dot France,6.626876,44.883676
22.0,44.0,FRALLPGO002023,Allego,Allego,5.416768,43.533208
150.0,150.0,FRELCPWBGT,Electra,Electra,7.270699,43.697682
200.0,632.0,FRPD1PACCMAR,Power Dot France,Power Dot France,5.474741,43.300375
250.0,7500.0,FRTSLP5177,Tesla,Tesla,3.91722,43.60234
50.0,122.0,FRPD1PBRCLLB,Power Dot France,Power Dot France,6.363123,47.809822
250.0,4000.0,FRTSLP16979,Tesla,Tesla,1.370026,43.647712
2.3,4.6,FRELMP72181C,E-Totem,E-Totem,0.193037,48.002772
17.0,17.0,FRS41P4676,Modulo,Modulo Energies,1.085881,47.918855
300.0,600.0,FRVIAP1234603106,ENGIE Vianeo,ENGIE Vianeo,-1.69963,48.155917
17.0,17.0,FRS37P219835,Modulo,Modulo Energies,0.616556,47.111365
22.0,22.0,FRS08P57540,Modulo,Modulo Energies,4.957288,49.60169
17.0,17.0,FRS41P52880,Modulo,Modulo Energies,0.995718,47.851507
22.0,22.0,FRELCPHQP8,Electra,Electra,-0.628969,44.880766
300.0,600.0,FRVIAP2012208802,ENGIE Vianeo,ENGIE Vianeo,2.109945,49.407867
17.0,17.0,FRS41P4817,Modulo,Modulo Energies,1.284024,47.634797
50.0,122.0,FREVZPE442E367985F4B57B2C9D570227B1,EVzen,Schiever - Bornes publiques,4.145446,48.536291
300.0,600.0,FRVIAP1000123210,ENGIE Vianeo,ENGIE Vianeo,5.585301,47.149066
100.0,222.0,FRPD1PKFCNIM,Power Dot France,Power Dot France,4.349809,43.819103
150.0,300.0,FRALLPGO900189,Allego,Allego,-3.039375,48.772114
17.0,17.0,FRS51P40907,Modulo,Modulo Energies,4.912567,48.783972
17.0,17.0,FRS37P219778,Modulo,Modulo Energies,0.462877,47.261805
22.0,22.0,FRELCPK4ZZ,Electra,Electra,2.318861,48.934184
17.0,17.0,FRS37P220483,Modulo,Modulo Energies,0.45919,47.123171
350.0,5743.0,FRIOYP4404,Ionity,Ionity,4.723115,44.21656
400.0,400.0,FRELCPGCFS,Electra,Electra,4.275743,45.377281
320.0,480.0,FRIENP013001,NW IECharge,NW IECharge,4.048224,46.058849
150.0,150.0,FRELCP7LP9,Electra,Electra,1.884279,48.719403
22.0,22.0,FRELCPEH72,Electra,Electra,1.044209,49.416576
22.0,22.0,FRELCPZHCU,Electra,Electra,-0.575067,44.807357
300.0,300.0,FRELCPDW2N,Electra,Electra,6.879874,49.176646
300.0,300.0,FRELCPLQ49,Electra,Electra,2.77541,49.706589
17.0,17.0,FRS37P214028,Modulo,Modulo Energies,0.666684,47.399974
250.0,3000.0,FRTSLP30183,Tesla,Tesla,4.494828,45.461071
320.0,480.0,FRIENP001601,NW IECharge,NW IECharge,5.693046,45.774433
300.0,362.5,FRVIAP1000118153,ENGIE Vianeo,ENGIE Vianeo,7.696511,48.721271
22.0,112.3,FRETIP69268A,E-Totem,E-Totem,4.752136,45.651844
22.0,44.0,FRALLPGO900654,Allego,Allego,1.175191,49.014869
22.0,22.0,FRELCPKKLT,Electra,Electra,3.138802,45.030569
300.0,600.0,FRVIAP1234603111,ENGIE Vianeo,ENGIE Vianeo,4.908527,45.71084
200.0,672.0,FRPD1PACTCHO,Power Dot France,Power Dot France,-0.845105,47.075085
200.0,200.0,FRELCPW4Z5,Electra,Electra,2.673245,48.862274
17.0,17.0,FRS41P3780,Modulo,Modulo Energies,1.358596,47.566555
120.0,252.0,FREVZP76D92C54C90A43D5A01A7209B98DE,EVzen,Schiever - Bornes publiques,3.64258,46.85495
160.0,812.0,FRPD1PJARAVR,Power Dot France,Power Dot France,-1.350641,48.655069
22.0,22.0,FRS37P4499,Modulo,Modulo Energies,0.59565,47.555778
150.0,502.3,FRETIP24520A,E-Totem,E-Totem,1.211775,44.902337
300.0,600.0,FRVIAP1234603058,ENGIE Vianeo,ENGIE Vianeo,1.369843,47.573803
22.0,44.0,FRALLPGO800740,Allego,Allego,3.174483,43.264096
100.0,394.0,FRPD1PIBSLGV,Power Dot France,Power Dot France,5.043368,47.271652
300.0,600.0,FRVIAP2012209104,ENGIE Vianeo,ENGIE Vianeo,5.015654,47.279127
22.0,22.0,FRELCPEL7N,Electra,Electra,2.039009,48.799557
50.0,216.0,FRPD1PITMLSL,Power Dot France,Power Dot France,1.396225,43.454631
17.0,17.0,FRS37P219970,Modulo,Modulo Energies,0.727834,47.368329
150.0,150.0,FRELCPHDUQ,Electra,Electra,6.089456,46.28235
250.0,4000.0,FRTSLP3078,Tesla,Tesla,-2.723318,48.494194
22.0,44.0,FRALLPGO800859,Allego,Allego,1.172348,49.006492
17.0,17.0,FRS41P139034,Modulo,Modulo Energies,1.335507,47.610383
100.0,200.0,FRALLPGO900921,Allego,Allego,5.993051,47.281605
300.0,300.0,FRELCPBHXY,Electra,Electra,2.318861,48.934184
300.0,600.0,FRALLPGO900146,Allego,Allego,-0.293743,49.164476
300.0,747.0,FRSHEP436,Shell Recharge,Shell Recharge,0.180751,49.535325
300.0,600.0,FRVIAP1000116977,ENGIE Vianeo,ENGIE Vianeo,5.868785,45.247582
50.0,122.0,FRPD1PMBRCER,Power Dot France,Power Dot France,2.759275,42.501187
22.0,22.0,FRELCPCYLL,Electra,Electra,-0.502617,47.481716
100.0,922.0,FRPD1PITMCHN,Power Dot France,Power Dot France,3.215919,49.626343
300.0,600.0,FRVIAP1000123198,ENGIE Vianeo,ENGIE Vianeo,5.498553,47.975368
300.0,300.0,FRELCPJ2YE,Electra,Electra,6.71151,49.127661
22.0,44.0,FRALLPGO900715,Allego,Allego,2.796775,50.520825
300.0,600.0,FRVIAP2012223902,ENGIE Vianeo,ENGIE Vianeo,2.438671,48.594067
250.0,4000.0,FRTSLP29508,Tesla,Tesla,6.0879,45.877092
17.0,17.0,FRS55P66192,Modulo,Modulo Energies,5.166973,48.773186
22.0,44.0,FRALLPGO900896,Allego,Allego,-1.591269,48.11371
100.0,172.0,FRPD1PGAMSJL,Power Dot France,Power Dot France,0.495406,46.559061
22.0,22.0,FRELCPY7GE,Electra,Electra,7.286081,47.736858
180.0,1102.0,FREVZP5A1EC5F894864BE7B3638BDE3F422,EVzen,EVzen - Bornes Publiques,1.33105,43.984886
22.0,44.0,FRALLPGO800554,Allego,Allego,2.114426,49.435905
187.5,747.0,FRPD1PCORGRO,Power Dot France,Power Dot France,7.043609,49.135783
17.0,17.0,FRS41P4548,Modulo,Modulo Energies,1.740861,47.358186
22.0,22.0,FRELCPNYJD,Electra,Electra,2.985981,50.412343
350.0,1543.0,FRIOYP4029,Ionity,Ionity,-1.418951,43.585904
17.0,17.0,FRS37P220235,Modulo,Modulo Energies,1.037276,47.585286
320.0,480.0,FRIENP003702,NW IECharge,NW IECharge,-1.669338,47.650921
17.0,17.0,FRS37P219969,Modulo,Modulo Energies,0.768273,47.395589
50.0,244.0,FRPD1PITMELM,Power Dot France,Power Dot France,1.163636,49.007578
17.0,17.0,FRS28P137353,Modulo,Modulo Energies,1.45819,48.417249
100.0,572.0,FRPD1PJAREVR,Power Dot France,Power Dot France,1.193197,49.015003
75.0,150.0,FRVIAP2014208901,ENGIE Vianeo,ENGIE Vianeo,5.415668,43.245715
17.0,17.0,FRS37P220191,Modulo,Modulo Energies,1.032103,47.540738
22.0,22.0,FRELCPSETQ,Electra,Electra,1.004127,44.040485
250.0,5000.0,FRTSLP26192,Tesla,Tesla,1.53901,48.446612
50.0,100.0,FRALLPGO700014,Allego,Allego,2.782318,48.853357
120.0,262.0,FREVZP504ABB4B6C3146738639838089AFB,EVzen,Teychene - Bornes publiques,0.078585,43.219509
17.0,17.0,FRS37P220433,Modulo,Modulo Energies,0.578016,47.443652
150.0,300.0,FRALLPGO800110,Allego,Allego,2.114426,49.435905
180.0,742.0,FREVZPB1643B779CA84835844C41E0243A6,EVzen,Schiever - Bornes publiques,4.351222,47.482415
187.5,6263.0,FRPD1PLCLPPP,Power Dot France,Power Dot France,2.887378,42.725688
22.0,44.0,FRALLPGO700108,Allego,Allego,2.372633,48.754374
22.0,22.0,FRELCPPGPD,Electra,Electra,1.914724,48.761402
17.0,17.0,FRS51P40811,Modulo,Modulo Energies,4.345127,48.975352
17.0,17.0,FRS51P40914,Modulo,Modulo Energies,4.848956,48.769477
17.0,17.0,FRS51P40867,Modulo,Modulo Energies,4.89263,49.091377
25.0,50.0,FRVIAP2014207201,ENGIE Vianeo,ENGIE Vianeo,5.569888,43.295562
200.0,672.0,FRPD1PBRISAI,Power Dot France,Power Dot France,1.041848,44.8641
2.3,4.6,FRESEPS42208AA,E-Totem,E-Totem,4.486532,45.544967
250.0,6500.0,FRTSLP5673,Tesla,Tesla,4.13099,48.293549
300.0,447.0,FRSHEP75,Shell Recharge,Shell Recharge,5.655642,43.469245
120.0,394.0,FRPD1PITMVLM,Power Dot France,Power Dot France,2.717943,47.972171
22.0,44.0,FRALLPGO900867,Allego,Allego,3.26778,45.548187
22.0,22.0,FRELCPFZPF,Electra,Electra,-1.766618,48.141714
22.0,44.0,FRS77E77344001,Bouygues E&S,Ecocharge77,2.81107448716752,49.0712134292407
300.0,300.0,FRELCPANK2,Electra,Electra,2.486965,48.951196
17.0,17.0,FRS55P158012,Modulo,Modulo Energies,5.602227,48.755076
60.0,132.0,FRPD1PSYUMAR,Power Dot France,Power Dot France,0.182334,44.504507
22.0,22.0,FRS88P177262,Modulo,Modulo Energies,6.87392,48.0687
180.0,742.0,FREVZP05AAF493AE0B446082B906FB8A3D3,EVzen,Teychene - Bornes publiques,6.18748,48.638184
17.0,17.0,FRS41P4038,Modulo,Modulo Energies,1.509765,47.700796
187.5,547.0,FRPD1PITMNOI,Power Dot France,Power Dot France,3.764839,45.822576
187.5,747.0,FRPD1PMBRLLB,Power Dot France,Power Dot France,0.530555,49.521873
80.0,732.0,FRPD1PETXFTM,Power Dot France,Power Dot France,3.085726,50.584318
150.0,150.0,FRELCPBN43,Electra,Electra,4.054852,48.272688
2.3,4.6,FRESEPS42275AC,E-Totem,E-Totem,4.38017,45.473184
300.0,725.0,FRSHEP72,Shell Recharge,Shell Recharge,0.200588,46.000855
320.0,480.0,FRIENP012601,NW IECharge,NW IECharge,5.194437,49.359784
2.3,4.6,FRESEPS42218AU,E-Totem,E-Totem,4.378651,45.463571
50.0,122.0,FRPD1PITMCHV,Power Dot France,Power Dot France,0.333642,47.02149
22.0,22.0,FRELCPLFXN,Electra,Electra,4.874659,43.918158
22.0,22.0,FRELCPR2DT,Electra,Electra,4.069317,49.236314
300.0,300.0,FRELCPMVCL,Electra,Electra,3.180272,50.723548
300.0,300.0,FRELCPAB2W,Electra,Electra,7.694014,48.533317
150.0,300.0,FRALLPGO800993,Allego,Allego,2.114426,49.435905
17.0,17.0,FRS51P42107,Modulo,Modulo Energies,4.162963,49.146104
120.0,434.0,FRPD1PSPULMR,Power Dot France,Power Dot France,-3.720019,48.641981
300.0,600.0,FRVIAP1000118100,ENGIE Vianeo,ENGIE Vianeo,3.673335,47.788469
50.0,50.0,FRELCPRAG4,Electra,Electra,1.57864,50.515961
150.0,622.0,FRETIP59524A,E-Totem,E-Totem,2.899441,50.564625
150.0,1200.0,FRTSLP1763,Tesla,Tesla,-1.682396,48.081773
120.0,432.0,FRPD1PACTSVG,Power Dot France,Power Dot France,2.59274,48.584846
150.0,150.0,FRELCPFCT2,Electra,Electra,2.70466,48.83257
300.0,300.0,FRELCPGL52,Electra,Electra,2.517808,48.998928
17.0,17.0,FRS37P221273,Modulo,Modulo Energies,0.914723,47.228092
320.0,480.0,FRIENP007001,NW IECharge,NW IECharge,6.046298,48.099579
300.0,300.0,FRELCPQUN7,Electra,Electra,2.517808,48.998928
300.0,300.0,FRELCPR99N,Electra,Electra,2.425962,48.630267
200.0,200.0,FRELCPEJ5N,Electra,Electra,2.893251,42.753711
17.0,17.0,FRS28P130906,Modulo,Modulo Energies,1.679155,48.605856
60.0,142.0,FRPD1PITMELV,Power Dot France,Power Dot France,-2.593953,47.724028
17.0,17.0,FRS37P215781,Modulo,Modulo Energies,0.985279,46.913225
17.0,17.0,FRS37P219888,Modulo,Modulo Energies,0.377102,46.975509
50000.0,144160.0,FRDRVPCRFMKT530001,DRIVECO,,-0.761035,48.068815
17.0,17.0,FRS41P4714,Modulo,Modulo Energies,1.18419,47.343958
25.0,27.3,FRETIP01283B,E-Totem,E-Totem,5.659074,46.260847
150.0,1200.0,FRTSLP1758,Tesla,Tesla,4.346704,43.815312
300.0,600.0,FRALLPGO800164,Allego,Allego,3.142646,45.757448
17.0,17.0,FRS51P66954,Modulo,Modulo Energies,3.991429,49.251015
22.0,44.0,FRALLPGO999081,Allego,Allego,3.929972,43.581478
150.0,300.0,FRALLPGO900056,Allego,Allego,3.107279,46.997388
150.0,300.0,FRALLPGO900443,Allego,Allego,2.27616,48.669776
300.0,300.0,FRELCPBJD8,Electra,Electra,2.98354,43.168787
22.0,44.0,FRALLPGO900783,Allego,Allego,-1.103368,46.111207
22.0,44.0,FRALLPGO800763,Allego,Allego,2.077303,49.003948
50000.0,144160.0,FRDRVPCRFMKT837901,DRIVECO,,43.301943,6.236735
17.0,17.0,FRS41P4547,Modulo,Modulo Energies,1.740861,47.358186
24.0,46.0,FRS77E77306002,Bouygues E&S,Ecocharge77,2.686769,48.596839
400.0,800.0,FRALLPGO800401,Allego,Allego,4.791543,44.646447
17.0,17.0,FRS28P139423,Modulo,Modulo Energies,1.440394,48.857906
2.3,4.6,FRESEPS42218AG,E-Totem,E-Totem,4.391303,45.454669
100.0,372.0,FRPD1PHOLTER,Power Dot France,Power Dot France,3.28317,49.651234
225.0,225.0,FRELCP6PYB,Electra,Electra,7.502904,47.608214
200.0,672.0,FRPD1PSTOANG,Power Dot France,Power Dot France,-0.594141,47.466318
300.0,300.0,FRELCPZG9L,Electra,Electra,2.98354,43.168787
300.0,600.0,FRVIAP1000130105,ENGIE Vianeo,ENGIE Vianeo,6.661877,49.132546
300.0,300.0,FRELCPUH94,Electra,Electra,-2.126415,47.124782
150.0,300.0,FRALLPGO800111,Allego,Allego,1.172348,49.006492
22.0,44.0,FRALLPGO900558,Allego,Allego,4.79068,46.252699
150.0,1200.0,FRTSLP1728,Tesla,Tesla,-3.330148,47.787588
200.0,200.0,FRELCPX5N9,Electra,Electra,0.703906,47.430131
150.0,300.0,FRALLPGO900079,Allego,Allego,-1.535027,47.205685
300.0,600.0,FRVIAP2012223903,ENGIE Vianeo,ENGIE Vianeo,2.438671,48.594067
100.0,244.0,FRPD1PLMCSOR,Power Dot France,Power Dot France,4.878797,44.00093
22.0,44.0,FRALLPGO900644,Allego,Allego,4.054697,48.282766
300.0,300.0,FRELCPGBLC,Electra,Electra,2.989333,45.957027
50.0,100.0,FRVIAP2014203301,ENGIE Vianeo,ENGIE Vianeo,5.375162,43.290297
200.0,200.0,FRELCP3SNJ,Electra,Electra,-0.610802,45.512597
60.0,132.0,FRPD1PMBRNSE,Power Dot France,Power Dot France,-1.477091,47.441411
60.0,264.0,FRPD1PCORAMP,Power Dot France,Power Dot France,6.52539,46.390844
320.0,480.0,FRIENP005801,NW IECharge,NW IECharge,-2.529178,48.480158
320.0,480.0,FRIENP000702,NW IECharge,NW IECharge,-2.055654,47.203848
300.0,2422.0,FRATLPFR00303,Atlante France,Atlante,2.37825,49.86539
100.0,272.0,FRPD1PUBSVAR,Power Dot France,Power Dot France,1.455166,45.191778
100.0,572.0,FRPD1PIBSPRT,Power Dot France,Power Dot France,5.496703,43.676021
150.0,300.0,FRALLPGO800095,Allego,Allego,2.776152,50.423392
