p_max,p_cum,id_station,operateur,amenageur,longitude,latitude
24.0,46.0,FRSE1PSE33LCBA,STATIONS-E,STATIONS-E,-1.19965,44.999459
22.0,44.0,FRALLPGO002090,Allego,Allego,0.1815754,45.6927499
7.0,28.0,FRV75PPX1617,TotalEnergies Marketing France,TotalEnergies Marketing France,2.2595,48.8433
7.0,34.0,FRV75PPX1602,TotalEnergies Marketing France,TotalEnergies Marketing France,2.267881,48.85926
250.0,2000.0,FRTSLP30036,Tesla,Tesla,6.580017,43.263079
50.0,350.0,FRV75PHBSAGLOB,TotalEnergies Marketing France,TotalEnergies Marketing France,2.35387,48.856796
25.0,47.0,FRSE1PSE60BVNA,STATIONS-E,STATIONS-E,2.061948,49.455885
350.0,2243.0,FRIOYP660,Ionity,Ionity,-1.430753,46.701209
22.0,44.0,FRALLPGO900732,Allego,Allego,2.796775,50.5208251
180.0,360.0,FRIZFPFAST124,IZIVIA,IZIVIA FAST,1.506202,46.229594
22.0,22.0,FRWA2PWAAT13026,WAAT - PROUDREED,SHEET ANCHOR France,4.854729171,44.944535833
100.0,407.36,FRPD1PSYUSPT,Power Dot France,Power Dot France,3.488322,50.190512
200.0,632.0,FRPD1PACCEVR,Power Dot France,Power Dot France,2.424555,48.615603
300.0,600.0,FRALLPGO800267,Allego,Allego,1.0411558,49.4144609
50.0,244.0,FRPD1PITMVCN,Power Dot France,Power Dot France,2.527828,48.709259
24.0,46.0,FRSE1PSE91DBCB,STATIONS-E,STATIONS-E,2.404093,48.681593
24.0,46.0,FRVIAP141008,ENGIE Vianeo,ENGIE Vianeo,7.75918,48.594442
22.0,22.0,FRWA2PWAAT13045,WAAT - PROUDREED,PROUDREED FRANCE,6.1228754,46.1402837
7.0,42.0,FRV75PPX1313,TotalEnergies Marketing France,TotalEnergies Marketing France,2.346058,48.831049
320.0,480.0,FRIENP008802,NW IECharge,NW IECharge,-2.05837,48.326772
150.0,300.0,FRALLPGO900012,Allego,Allego,-4.1085461,47.9840169
100.0,572.0,FRPD1PSYUSPL,Power Dot France,Power Dot France,-3.986666,48.687893
300.0,4154.0,FREVAP13015A,SPIE CityNetworks,CityFMET,5.395574,43.441128
24.0,46.0,FRSE1PSE62BACA,STATIONS-E,STATIONS-E,2.850063,50.105815
100.0,444.0,FRPD1PITMGRD,Power Dot France,Power Dot France,-2.407862,47.303633
100.0,572.0,FRPD1PBAOBTV,Power Dot France,Power Dot France,2.056126,48.456272
300.0,600.0,FRALLPGO900318,Allego,Allego,1.4016985,43.5321972
50.0,144.16,FRDRVPCRFMKT229601,DRIVECO,DRIVECO,-2.751218,48.445524
320.0,480.0,FRIENP007602,NW IECharge,NW IECharge,3.347765,47.720211
300.0,2400.0,FRFASP50824,Fastned France,Fastned France,1.56825,44.658348
150.0,300.0,FRALLPGO600010,Allego,Allego,3.8908356,43.5886388
250.0,5000.0,FRTSLP16321,Tesla,Tesla,3.985209,47.502319
50.0,144.16,FRDRVPCRFMKT401901,DRIVECO,DRIVECO,-0.310636,43.886135
150.0,1542.0,FRPD1PFRYVEN,Power Dot France,Power Dot France,7.728602,48.657727
22.0,44.0,FRESEPS42095AC,E-Totem,SEMOB,4.286092,45.384258
320.0,480.0,FRIENP005901,NW IECharge,NW IECharge,1.21332,47.05409
22.0,44.0,FRBMPP230791P,Bump,Bump,-1.723122,48.173044
100.0,472.0,FRPD1PKFCASL,Power Dot France,Power Dot France,6.438645,46.35271
150.0,300.0,FRALLPGO900987,Allego,Allego,2.6102623,48.8775883
150.0,600.0,FRDRVPAFMR50063028259487,DRIVECO,DRIVECO,4.618045,44.153818
160.0,342.0,FRPD1PGSTVVD,Power Dot France,Power Dot France,5.999193,43.135851
24.0,46.0,FRVIAP141100,ENGIE Vianeo,ENGIE Vianeo,7.77545,48.58995
160.0,982.0,FRPD1PMBRMTB,Power Dot France,Power Dot France,1.332604,43.987945
7.0,35.0,FRV75PPX1506,TotalEnergies Marketing France,TotalEnergies Marketing France,2.298645,48.839578
175.0,700.0,FRHPCPNF078551,TotalEnergies Marketing France,TotalEnergies Marketing France,-0.50616,44.87366
22.0,44.0,FRGYMPEVBP2227130,GEEVE,GREENYELLOW EMOBILITY,1.7989401,50.9315494
50.0,144.16,FRDRVPCRFMKT625201,DRIVECO,DRIVECO,1.622973,50.511032
200.0,1322.0,FRPD1PITMUNI,Power Dot France,Power Dot France,1.470931,43.655185
50.0,144.16,FRDRVPCRFMKT271601,DRIVECO,DRIVECO,0.916293,48.844546
7.4,37.0,FRBMPP230819P,Bump,Bump,6.833395,45.571306
50.0,244.0,FRPD1PTRNORG02,Power Dot France,Power Dot France,4.851989,44.109519
320.0,480.0,FRIENP008601,NW IECharge,NW IECharge,6.09642,48.47696
120.0,262.0,FREVZP6AD8A99C3B52473185CA2287E79D3,EVzen,SMEG DEVELOPPEMENT,6.617027,44.674212
150.0,472.0,FRPD1PMRCCHA,Power Dot France,Power Dot France,4.920507,45.649403
300.0,600.0,FRALLPGO800131,Allego,Allego,4.7751477,45.6781047
100.0,294.0,FRPD1PZCFFMN,Power Dot France,Power Dot France,4.298296,45.390094
22.0,22.0,FRWA2PWAAT13340,WAAT - PROUDREED,RINGMERIT ALPHA,4.0868102,49.2308268
200.0,672.0,FRPD1PSYUSMM,Power Dot France,Power Dot France,0.351132,45.041399
300.0,600.0,FRALLPGO700208,Allego,Allego,2.3726338,48.7543745
25.0,72.0,FRS63P63040A,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),3.34237,45.726009
150.0,1800.0,FRTSLP1725,Tesla,Tesla,-0.424313,49.16423
200.0,654.0,FRPD1PBUTMED,Power Dot France,Power Dot France,3.475958,44.514602
22.0,44.0,FRALLPGO999028,Allego,Allego,5.1016514,47.310324
150.0,450.0,FRALLPGO900281,Allego,Allego,1.8106282,50.9323286
22.0,44.0,FRALLPGO900680,Allego,Allego,2.4563227,49.0217341
187.5,1047.0,FRPD1PSYURDS,Power Dot France,Power Dot France,7.359,47.747815
22.0,44.0,FRALLPGO900550,Allego,Allego,1.7491453,47.3381898
150.0,300.0,FRALLPGO900421,Allego,Allego,3.590702,50.4527843
50.0,122.0,FRPD1PITMMON,Power Dot France,Power Dot France,4.474909,46.738792
300.0,2444.0,FRATLPFR00888,Atlante France,Atlante,3.19582,45.77748
25.0,72.0,FRS63P63178D,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),3.242996,45.54369
50.0,886.0,FRTCBPMETGAM,TotalEnergies Charging Services,TotalEnergies Charging Services,-0.582758,44.840068
22.0,44.0,FRALLPGO999021,Allego,Allego,4.7772153,45.7890237
22.0,22.0,FRWA2PWAAT13306,WAAT - PROUDREED,TURQUOISE PROPERTIES,-1.5893978,47.2807531
50.0,144.16,FRDRVPCRFMKT242201,DRIVECO,DRIVECO,1.041407,44.863328
300.0,600.0,FRALLPGO900133,Allego,Allego,1.5182257,48.4502625
25.0,47.0,FRSE1PSE62HGXA,STATIONS-E,STATIONS-E,2.035007,50.378103
150.0,300.0,FRALLPGO800111,Allego,Allego,1.1723485,49.0064926
22.0,44.0,FRTCBP01733,TotalEnergies Marketing France,TotalEnergies Charging Services,5.427745,43.313205
22.0,22.0,FRWA2PWAAT13421,WAAT - PROUDREED,TOURMALINE REAL ESTATE,4.860102739,45.719553997
250.0,3000.0,FRTSLP17909,Tesla,Tesla,3.362701,46.497121
22.0,44.0,FRGYMPEVBP2227242,GEEVE,GREENYELLOW EMOBILITY,2.7764555,49.409813
300.0,2250.0,FRHPCPNF058931TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,3.198907,47.975069
7.4,44.4,FRMGPP92019C,SPIE CityNetworks,Métropolis,2.255503,48.767361
7.0,28.0,FRV75PPX1509,TotalEnergies Marketing France,TotalEnergies Marketing France,2.285165,48.835427
150.0,300.0,FRIZFPFAST77,IZIVIA,IZIVIA FAST,2.944792,50.44394
120.0,240.0,FRALLPGO800098,Allego,Allego,6.7355071,43.4251926
7.4,44.4,FRMGPP93013B,SPIE CityNetworks,Métropolis,2.426986,48.932194
50.0,144.16,FRDRVPCRFMKT770001,DRIVECO,DRIVECO,2.69188,48.521892
22.0,44.0,FRALLPGO900565,Allego,Allego,1.6979431,46.8064831
25.0,72.0,FRS63P63307A,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),3.100119,45.731148
350.0,1543.0,FRIOYP409,Ionity,Ionity,3.153525,45.660128
180.0,982.0,FREVZPFA58751067014620A80A34CD9A892,EVzen,SMEG DEVELOPPEMENT,3.763909,48.504589
180.0,360.0,FRIZFPFAST321,IZIVIA,IZIVIA FAST,1.955613,43.300077
50.0,122.0,FRPD1PTTMVLB,Power Dot France,Power Dot France,1.373351,43.764427
150.0,600.0,FRDRVPCRFMKT35131150007888283578,DRIVECO,DRIVECO,-1.709209,48.046382
22.0,44.0,FRALLPGO900692,Allego,Allego,3.3030199,48.1883431
150.0,450.0,FRALLPGO900258,Allego,Allego,0.7144288,47.3789346
300.0,1222.0,FRELCPTOUNO,Electra,Electra,1.39897,43.605646
200.0,632.0,FRPD1PACCBEA,Power Dot France,Power Dot France,2.112799,49.410166
320.0,480.0,FRIENP003902,NW IECharge,NW IECharge,-1.40054,49.194108
22.0,132.0,FRETIP26058A,E-Totem,E-TOTEM INFRADIV,4.882529,44.964598
22.0,44.0,FRALLPGO700121,Allego,Allego,5.350814,43.362277
25.0,72.0,FRS63P63381A,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),2.893513,45.848846
50.0,144.16,FRDRVPCRFMKT774801,DRIVECO,DRIVECO,3.244688,48.413095
25.0,47.0,FRSE1PSE68RLBA,STATIONS-E,STATIONS-E,7.453187,47.588259
200.0,672.0,FRPD1PLCOPPG01,Power Dot France,Power Dot France,2.943351,42.703048
150.0,522.0,FRETIP59036A,E-Totem,E-TOTEM INFRADIV,3.936225,50.128627
150.0,300.0,FRALLPGO900400,Allego,Allego,2.5828138,48.8543089
120.0,262.0,FREVZP18165311DBE844BCA1D116A139D78,EVzen,SMEG DEVELOPPEMENT,5.784419,47.034545
300.0,4500.0,FRHPCPNF080024,TotalEnergies Marketing France,TotalEnergies Marketing France,4.0167,49.2548
400.0,1622.0,FRELCPCSMHC,Electra,Electra,1.853181,47.90018
300.0,600.0,FRALLPGO900108,Allego,Allego,1.8641815,48.966258
150.0,300.0,FRALLPGO900416,Allego,Allego,-1.6282399,43.4050277
150.0,300.0,FRIZFPFAST281,IZIVIA,IZIVIA FAST,4.870392,44.850439
22.0,44.0,FRALLPGO900724,Allego,Allego,2.4110639,50.6361899
22.0,44.0,FRALLPGO900627,Allego,Allego,4.3862577,48.9428939
200.0,632.0,FRPD1PMATVIL,Power Dot France,Power Dot France,6.153057,48.671881
50.0,244.0,FRPD1PITMELM,Power Dot France,Power Dot France,1.162699,49.007636
22.0,90.3,FRMGPP93079B,SPIE CityNetworks,Métropolis,2.344242,48.955914
100.0,922.0,FRPD1PCORHAG,Power Dot France,Power Dot France,7.835907,48.80197
350.0,2243.0,FRIOYP307,Ionity,Ionity,1.859535,47.948716
150.0,450.0,FRALLPGO900246,Allego,Allego,1.8641815,48.966258
22.0,48.0,FRV75P900701,TotalEnergies Marketing France,TotalEnergies Marketing France,2.30437,48.857552
100.0,772.0,FRPD1PMATWBR,Power Dot France,Power Dot France,3.052267,50.692551
300.0,2400.0,FRHPCPNF078135,TotalEnergies Marketing France,TotalEnergies Marketing France,-2.20999,47.292913
22.0,44.0,FRESEPS42186AD,E-Totem,SEMOB,4.623377,45.53135
320.0,480.0,FRIENP044502,NW IECharge,NW IECharge,-0.603783,48.406447
22.0,44.0,FRGYMPEVBP2227093,GEEVE,GREENYELLOW EMOBILITY,5.7780715,45.1859117
22.0,44.0,FRGYMPEVBP2227069,GEEVE,GREENYELLOW EMOBILITY,-2.0931757,47.6422603
120.0,524.0,FREVZPE870D4C6060F43B6B69FE09612E36,EVzen,SMEG DEVELOPPEMENT,1.383969,44.038574
200.0,672.0,FRPD1PMBCHGT,Power Dot France,Power Dot France,-0.611978,43.637376
180.0,574.0,FRPD1PARCSDZ,Power Dot France,Power Dot France,4.965022,48.623248
22.0,48.0,FRV75P901204,TotalEnergies Marketing France,TotalEnergies Marketing France,2.374877,48.846295
200.0,632.0,FRPD1PACCSDR,Power Dot France,Power Dot France,1.064608,49.400203
120.0,432.0,FRPD1PGAMFON,Power Dot France,Power Dot France,-0.804514,46.450673
22.0,48.0,FRV75P902002,TotalEnergies Marketing France,TotalEnergies Marketing France,2.405196,48.874134
22.0,48.0,FRV75P901605,TotalEnergies Marketing France,TotalEnergies Marketing France,2.28308,48.861016
22.0,44.0,FRALLPGO002054,Allego,Allego,1.4527008,43.642471
200.0,672.0,FRPD1PFJNPSG,Power Dot France,Power Dot France,1.396,43.534636
300.0,2044.0,FRELCPSDPCA,Electra,Electra,5.077543,43.63566
150.0,300.0,FRIZFPFAST330,IZIVIA,IZIVIA FAST,1.327979,47.605669
150.0,300.0,FRIZFPFAST328,IZIVIA,IZIVIA FAST,1.168875,49.011362
180.0,360.0,FRIZFPFAST272,IZIVIA,IZIVIA FAST,1.359414,43.589329
7.4,7.4,FRGYMPAE0022H1GS4C009596,GEEVE,GEEVE,-1.9945081,48.6194617
150.0,522.0,FRETIP62570A,E-Totem,E-TOTEM INFRADIV,2.872914,50.405053
300.0,5244.0,FRELCPBLAAE4,Electra,Electra,1.376359,43.632098
50.0,50.0,FRHPCPNF080348TIERSTOTEMSA,TotalEnergies Marketing France,TotalEnergies Marketing France,1.6374,50.5766
200.0,952.0,FRPD1PITMDST,Power Dot France,Power Dot France,5.597399,43.389436
22.0,44.0,FRALLPGO800352,Allego,Allego,2.290428,49.893438
22.0,44.0,FRALLPGO800863,Allego,Allego,6.8444882,47.5064529
22.0,44.0,FRGYMPEVBP2227102,GEEVE,GREENYELLOW EMOBILITY,2.5319389,48.8333288
150.0,300.0,FRE04POAZS218,IZIVIA,IZIVIA EXPRESS,0.18295,48.027775
22.0,44.0,FRGYMPEVBP2227092,GEEVE,GREENYELLOW EMOBILITY,6.0045924,43.1399093
150.0,300.0,FRALLPGO900097,Allego,Allego,3.5092585,45.8397791
300.0,2100.0,FRHPCPNF059459,TotalEnergies Marketing France,TotalEnergies Marketing France,1.424195,48.437165
320.0,480.0,FRIENP001601,NW IECharge,NW IECharge,5.693046,45.7744333
175.0,450.0,FRHPCPNF080072TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,5.926063,45.672131
300.0,600.0,FRALLPGO900038,Allego,Allego,-0.219828,44.9006457
22.0,22.0,FRWA2PWAAT13038,WAAT - PROUDREED,PROUDREED FRANCE,6.1228754,46.1402837
150.0,300.0,FRIZFPFAST327,IZIVIA,IZIVIA FAST,-2.068446,47.669701
150.0,400.0,FRE04POAZS248,IZIVIA,IZIVIA EXPRESS,0.189267,49.529647
100.0,272.0,FRPD1PGMVLDS,Power Dot France,Power Dot France,-0.03183,43.115423
100.0,394.0,FRPD1PITMMTJ,Power Dot France,Power Dot France,0.598489,42.808433
22.0,48.0,FRV75P901302,TotalEnergies Marketing France,TotalEnergies Marketing France,2.363025,48.832893
300.0,600.0,FRALLPGO800043,Allego,Allego,-0.0177964,46.4531324
180.0,1082.0,FRPD1PCORSBG,Power Dot France,Power Dot France,7.070734,48.739771
150.0,744.16,FRDRVPCRFMKT010001,DRIVECO,DRIVECO,5.199299,46.202044
300.0,2532.0,FRVIAP122020,ENGIE Vianeo,ENGIE Vianeo,-1.485485,47.21095
320.0,480.0,FRIENP005302,NW IECharge,NW IECharge,2.896767,46.675976
150.0,600.0,FRDRVPCHVW50029309340766,DRIVECO,DRIVECO,2.883356,48.936365
7.0,41.0,FRV75PPX1501,TotalEnergies Marketing France,TotalEnergies Marketing France,2.278885,48.8326
7.4,37.0,FRBMPP230797P,Bump,Bump,6.782427,45.577297
50.0,144.16,FRDRVPCRFMKT765501,DRIVECO,DRIVECO,1.049239,49.872304
300.0,600.0,FRALLPGO800072,Allego,Allego,4.835428,44.786443
320.0,480.0,FRIENP004602,NW IECharge,NW IECharge,0.99387,43.892162
120.0,502.0,FRPD1PSPOSSD,Power Dot France,Power Dot France,-0.872116,46.226836
100.0,794.0,FRPD1PETXBSC,Power Dot France,Power Dot France,5.950243,47.217868
320.0,1302.08,FRMFCPMARIGNANE,Mobilize Fast Charge Network FRANCE,Mobilize Fast Charge Network FRANCE,5.228501,43.418162
180.0,1102.0,FREVZP698C38B767464E299F94C269DD2DC,EVzen,SMEG DEVELOPPEMENT,2.921475,47.384758
22.0,44.0,FRGYMPEVBP2227143,GEEVE,GREENYELLOW EMOBILITY,4.8880924,43.9847361
50.0,50.0,FRE04POAZS217,IZIVIA,IZIVIA EXPRESS,2.237973,48.896587
150.0,344.0,FRBMPP133513P50084740179426,Bump,Bump,-0.694785,44.851765
24.0,46.0,FRSE1PSE72SACA,STATIONS-E,STATIONS-E,0.093458,47.96688
100.0,772.0,FRPD1PITMGRT,Power Dot France,Power Dot France,1.418643,43.714179
100.0,272.0,FRPD1PGMVGAN,Power Dot France,Power Dot France,-0.399894,43.21977
50.0,50.0,FRSIGPSIGE445,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.303594,48.898891
300.0,600.0,FRALLPGO900119,Allego,Allego,2.3854263,48.9482108
50.0,144.16,FRDRVPCRFMKT422101,DRIVECO,DRIVECO,4.23278,45.642689
22.0,44.0,FRALLPGO999051,Allego,Allego,2.0332499,44.3615503
22.0,22.0,FRWA2PWAAT13077,WAAT - PROUDREED,QUARTZ PROPERTIES,0.3389325,46.6118045
150.0,300.0,FRIZFPFAST178,IZIVIA,IZIVIA FAST,2.739864,48.42271
22.0,90.3,FRMGPP94059A,SPIE CityNetworks,Métropolis,2.578045,48.805576
25.0,47.0,FRSE1PSE57IABA,STATIONS-E,STATIONS-E,6.181414,49.329368
50.0,144.16,FRDRVPCRFMKT349201,DRIVECO,DRIVECO,3.934665,43.660026
25.0,47.0,FRVIAP142101,ENGIE Vianeo,ENGIE Vianeo,4.983451,43.405419
22.0,44.0,FRGYMPEVBP2227111,GEEVE,GREENYELLOW EMOBILITY,-1.407956,48.263477
150.0,300.0,FRIZFPFAST144,IZIVIA,IZIVIA FAST,2.496532,49.286789
200.0,632.0,FRPD1PMATSOU,Power Dot France,Power Dot France,7.882737,48.936216
150.0,522.0,FRETIP26198A,E-Totem,E-TOTEM INFRADIV,4.738748,44.532385
50.0,122.0,FREVZP8A860FAE24E54DA6A24247F20335F,EVzen,SMEG DEVELOPPEMENT,3.677809,46.524589
350.0,3293.0,FRIOYP5SVHIXPXBJYM,Ionity,Ionity,0.60966,44.171306
150.0,300.0,FRALLPGO900423,Allego,Allego,6.4531361,43.5276137
150.0,300.0,FRALLPGO900334,Allego,Allego,-3.3953005,47.7657132
300.0,5100.0,FRFASP50981,Fastned France,Fastned France,4.787287,44.72035
7.0,28.0,FRV75PPX1310,TotalEnergies Marketing France,TotalEnergies Marketing France,2.372464,48.83623
320.0,480.0,FRIENP002501,NW IECharge,NW IECharge,0.9952609,48.468156
22.0,44.0,FRALLPGO999066,Allego,Allego,5.132147,43.393181
22.0,44.0,FRALLPGO999039,Allego,Allego,-0.4272134,43.316912
200.0,672.0,FRPD1PSUPBER,Power Dot France,Power Dot France,7.686604,48.747294
200.0,672.17025,FRPD1PSYUMRV,Power Dot France,Power Dot France,2.653244,50.64073
320.0,480.0,FRIENP009901,NW IECharge,NW IECharge,1.610748,47.788274
300.0,600.0,FRALLPGO900023,Allego,Allego,1.3075025,45.7788425
22.0,44.0,FRALLPGO002024,Allego,Allego,1.4005426,43.6926992
150.0,2238.0,FRPD1PBDMCAR,Power Dot France,Power Dot France,2.624249,48.520225
120.0,240.0,FRALLPGO900948,Allego,Allego,0.2167739,47.9736052
150.0,522.0,FRETIP34270A,E-Totem,E-TOTEM INFRADIV,3.835716,43.566653
120.0,240.0,FRALLPGO800109,Allego,Allego,5.0131422,45.6971521
300.0,1800.0,FRELCPLTOPC,Electra,Electra,4.796125,44.666651
50.0,50.0,FRHPCPNF040000TIERS,TotalEnergies Marketing France,TotalEnergies Marketing France,4.850435,45.669722
22.0,48.0,FRV75P901705,TotalEnergies Marketing France,TotalEnergies Marketing France,2.302442,48.879654
7.0,42.0,FRV75PPX1002,TotalEnergies Marketing France,TotalEnergies Marketing France,2.358724,48.875076
150.0,300.0,FRALLPGO900923,Allego,Allego,4.4291853,43.9900974
240.0,1782.0,FRPD1PASCECH,Power Dot France,Power Dot France,5.712302,45.150814
180.0,360.0,FRIZFPFAST521,IZIVIA,IZIVIA FAST,0.593088,43.060753
187.5,6263.0,FRPD1PLCLPPP,Power Dot France,Power Dot France,2.892183,42.738945
150.0,544.0,FRETIP01043A,E-Totem,E-TOTEM INFRADIV,4.992298,45.822328
300.0,600.0,FRALLPGO900176,Allego,Allego,5.8771085,43.1241071
50.0,144.16,FRDRVPCRFMKT014601,DRIVECO,DRIVECO,5.576377,46.172783
7.0,41.0,FRV75PPX1520,TotalEnergies Marketing France,TotalEnergies Marketing France,2.2913,48.8512
24.0,46.0,FRSE1PSE86CABA,STATIONS-E,STATIONS-E,0.363896,46.650957
22.0,44.0,FRALLPGO900810,Allego,Allego,-0.5157816,44.8656464
300.0,600.0,FRALLPGO800409,Allego,Allego,4.0609117,43.6893809
300.0,2752.0,FRVIAP122063,ENGIE Vianeo,ENGIE Vianeo,2.704313,48.831559
22.0,44.0,FRALLPGO999079,Allego,Allego,-0.3272459,49.2052769
150.0,300.0,FRALLPGO900957,Allego,Allego,-0.84269,47.0752016
22.0,44.0,FRALLPGO002078,Allego,Allego,5.0223036,47.2842211
150.0,600.0,FRIZFPFAST173,IZIVIA,IZIVIA FAST,2.739005,50.301121
24.0,46.0,FRSE1PSE57YABA,STATIONS-E,STATIONS-E,6.182749,49.330689
150.0,300.0,FRIZFPFAST37,IZIVIA,IZIVIA FAST,3.977503,43.651619
22.0,22.0,FRWA2PWAAT13428,WAAT - PROUDREED,RAINBOW ACQ,7.1869314,43.8092158
24.0,46.0,FRSE1PSE86SADA,STATIONS-E,STATIONS-E,0.49861,46.559049
150.0,300.0,FRIZFPFAST493,IZIVIA,IZIVIA FAST,2.741247,50.723431
300.0,3900.0,FRHPCPNF059504TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,5.416754,43.268487
22.0,44.0,FRALLPGO999096,Allego,Allego,-0.6556667,44.8304165
22.0,132.0,FRETIP89438A,E-Totem,E-TOTEM INFRADIV,3.659804,47.802402
150.0,300.0,FRIZFPFAST177,IZIVIA,IZIVIA FAST,3.235174,50.475862
300.0,1522.0,FRATLPFR00343,Atlante France,Atlante,-2.78661,47.66282
300.0,600.0,FRALLPGO800013,Allego,Allego,-1.2909388,46.8793142
47.0,94.0,FRWA2PDE4040B1GPCC00020N,WAAT - PROUDREED,PROUDREED FRANCE,5.514447,43.2857084
24.0,46.0,FRSE1PSE89CABA,STATIONS-E,STATIONS-E,3.501862,47.612145
320.0,480.0,FRIENP001701,NW IECharge,NW IECharge,-0.2178303,45.2046048
50.0,143.0,FRVIAP141087,ENGIE Vianeo,ENGIE Vianeo,7.721979,48.580734
47.0,47.0,FRWA2PDE4040B1GPCC00071W,WAAT - PROUDREED,TOURMALINE REAL ESTATE,4.8669823,43.9705085
187.5,1297.0,FRPD1PMATTGF,Power Dot France,Power Dot France,3.173292,50.7356
22.0,90.3,FRMGPP93066E,SPIE CityNetworks,Métropolis,2.383218,48.942318
150.0,1222.0,FRATLPFR00370,Atlante France,Atlante,2.467056,49.240486
22.0,44.0,FRALLPGO900695,Allego,Allego,-0.9395686,45.3103836
24.0,46.0,FRSE1PSE31VACA,STATIONS-E,STATIONS-E,1.504206,43.866297
150.0,644.0,FRATLPFR00331,Atlante France,Atlante,7.643174,48.421741
300.0,600.0,FRALLPGO800238,Allego,Allego,1.8904756,47.9584997
25.0,47.0,FRSE1PSE54PYXA,STATIONS-E,STATIONS-E,6.040212,48.909046
300.0,1846.0,FREVAP77384A,SPIE CityNetworks,CityFMET,2.601411,48.601856
300.0,2932.0,FREVAP33502A,SPIE CityNetworks,CityFMET,-0.490309,45.189957
200.0,672.0,FRPD1PSTOANG,Power Dot France,Power Dot France,-0.59391,47.466581
200.0,632.0,FRPD1PNETTRY,Power Dot France,Power Dot France,4.081151,48.27369
300.0,2422.0,FRATLPFR00355,Atlante France,Atlante,1.34851,48.75037
25.0,47.0,FRSE1PSE67SVDA,STATIONS-E,STATIONS-E,7.362016,48.739517
7.0,42.0,FRV75PPX1303,TotalEnergies Marketing France,TotalEnergies Marketing France,2.345853,48.82195
150.0,522.0,FRETIP02789A,E-Totem,E-TOTEM INFRADIV,3.918619,49.840211
50.0,144.16,FRDRVPEFNP,DRIVECO,DRIVECO,0.359167,43.944306
100.0,772.0,FRPD1PITMINV,Power Dot France,Power Dot France,1.15354,49.500875
22.0,44.0,FRALLPGO999012,Allego,Allego,4.8837954,45.7690355
240.0,960.0,FRBMPP523752P50058828836397,Bump,Bump,2.046187,49.052761
25.0,47.0,FRSE1PSE80PLCA,STATIONS-E,STATIONS-E,2.310273,49.949351
200.0,400.0,FRE04POAZS320,IZIVIA,IZIVIA EXPRESS,3.13562,45.752372
7.4,29.6,FRMGPP94080K,SPIE CityNetworks,Métropolis,2.434339,48.844406
150.0,522.0,FRMGPP92040G,SPIE CityNetworks,Métropolis,2.268172,48.832729
300.0,600.0,FRALLPGO900031,Allego,Allego,3.1255739,50.6805113
7.0,35.0,FRV75PPX1536,TotalEnergies Marketing France,TotalEnergies Marketing France,2.313266,48.842645
150.0,688.0,FRBMPP198512P50019177627751,Bump,Bump,4.70983,44.059682
200.0,400.0,FRE04POAZS276,IZIVIA,IZIVIA EXPRESS,2.400409,48.66402
320.0,480.0,FRIENP011402,NW IECharge,NW IECharge,4.313984,46.21471
50.0,144.16,FRDRVPCRFMKT617001,DRIVECO,DRIVECO,-0.645069,48.58981
150.0,600.0,FRBMPP198843P50092117278394,Bump,Bump,-1.927246,46.696694
50.0,100.0,FRALLPGO700012,Allego,Allego,2.782318,48.853357
50.0,532.0,FRATLPFR00912,Atlante France,Atlante,7.31508,47.8059
50.0,100.0,FRALLPGO700003,Allego,Allego,6.123249,46.1389003
150.0,300.0,FRALLPGO900168,Allego,Allego,0.0607888,48.4330308
150.0,300.0,FRALLPGO900044,Allego,Allego,5.6642529,45.2384234
22.0,66.0,FREVZP9FA10B7F883E4030AFE399EF72A0D,EVzen,SMEG DEVELOPPEMENT,3.513517,47.453851
320.0,480.0,FRIENP023001,NW IECharge,NW IECharge,2.505072,47.762821
240.0,982.0,FREVZP2753AB24ED7C457FB95B24353872B,EVzen,SMEG DEVELOPPEMENT,4.870196,44.018964
120.0,502.0,FRPD1PSOGFER,Power Dot France,Power Dot France,3.096099,50.339938
50.0,144.16,FRDRVPBJQY,DRIVECO,DRIVECO,2.42696,49.11838
50.0,144.16,FRDRVPCRFMKT452501,DRIVECO,DRIVECO,2.750106,47.624415
100.0,172.0,FRPD1PHIPCHR,Power Dot France,Power Dot France,-1.597093,49.605507
47.0,94.0,FRGYMPDE4040B1GP5C00067T,GEEVE,GREENYELLOW EMOBILITY,4.919643,45.647861
7.0,41.0,FRV75PPX1902,TotalEnergies Marketing France,TotalEnergies Marketing France,2.37308,48.888195
7.0,41.0,FRV75PPX1801,TotalEnergies Marketing France,TotalEnergies Marketing France,2.342325,48.898303
22.0,44.0,FRALLPGO900554,Allego,Allego,2.9448731,42.7014546
250.0,7000.0,FRTSLP29935,Tesla,Tesla,6.365683,45.655436
